start_time,away_team,away_team_score,home_team,home_team_score
2021-12-28 01:00:00+00:00,BOSTON CELTICS,103,MINNESOTA TIMBERWOLVES,108
2021-12-28 01:30:00+00:00,UTAH JAZZ,110,SAN ANTONIO SPURS,104
2021-12-28 02:00:00+00:00,MEMPHIS GRIZZLIES,114,PHOENIX SUNS,113
2021-12-28 03:00:00+00:00,DALLAS MAVERICKS,132,PORTLAND TRAIL BLAZERS,117
2021-12-28 03:30:00+00:00,BROOKLYN NETS,124,LOS ANGELES CLIPPERS,108
2021-12-29 00:00:00+00:00,MILWAUKEE BUCKS,127,ORLANDO MAGIC,110
2021-12-29 00:30:00+00:00,WASHINGTON WIZARDS,112,MIAMI HEAT,119
2021-12-29 00:30:00+00:00,PHILADELPHIA 76ERS,114,TORONTO RAPTORS,109
2021-12-29 01:00:00+00:00,LOS ANGELES LAKERS,132,HOUSTON ROCKETS,123
2021-12-29 01:00:00+00:00,NEW YORK KNICKS,96,MINNESOTA TIMBERWOLVES,88
2021-12-29 01:00:00+00:00,CLEVELAND CAVALIERS,104,NEW ORLEANS PELICANS,108
2021-12-29 03:00:00+00:00,DENVER NUGGETS,89,GOLDEN STATE WARRIORS,86
2021-12-29 03:00:00+00:00,OKLAHOMA CITY THUNDER,111,SACRAMENTO KINGS,117
2021-12-30 00:00:00+00:00,NEW YORK KNICKS,94,DETROIT PISTONS,85
2021-12-30 00:00:00+00:00,CHARLOTTE HORNETS,116,INDIANA PACERS,108
2021-12-30 00:30:00+00:00,LOS ANGELES CLIPPERS,91,BOSTON CELTICS,82
2021-12-30 01:00:00+00:00,ATLANTA HAWKS,117,CHICAGO BULLS,131
2021-12-30 01:00:00+00:00,LOS ANGELES LAKERS,99,MEMPHIS GRIZZLIES,104
2021-12-30 02:00:00+00:00,OKLAHOMA CITY THUNDER,97,PHOENIX SUNS,115
2021-12-30 03:00:00+00:00,UTAH JAZZ,120,PORTLAND TRAIL BLAZERS,105
2021-12-30 03:30:00+00:00,DALLAS MAVERICKS,94,SACRAMENTO KINGS,95
2021-12-31 00:00:00+00:00,PHILADELPHIA 76ERS,110,BROOKLYN NETS,102
2021-12-31 00:00:00+00:00,MILWAUKEE BUCKS,136,ORLANDO MAGIC,118
2021-12-31 00:00:00+00:00,CLEVELAND CAVALIERS,93,WASHINGTON WIZARDS,110
2021-12-31 18:00:00+00:00,PHOENIX SUNS,108,BOSTON CELTICS,123
2021-12-31 20:00:00+00:00,CHICAGO BULLS,108,INDIANA PACERS,106
2021-12-31 23:00:00+00:00,DALLAS MAVERICKS,112,SACRAMENTO KINGS,96
2022-01-01 00:00:00+00:00,MIAMI HEAT,120,HOUSTON ROCKETS,110
2022-01-01 00:30:00+00:00,ATLANTA HAWKS,121,CLEVELAND CAVALIERS,118
2022-01-01 00:30:00+00:00,LOS ANGELES CLIPPERS,108,TORONTO RAPTORS,116
2022-01-01 01:00:00+00:00,SAN ANTONIO SPURS,105,MEMPHIS GRIZZLIES,118
2022-01-01 01:00:00+00:00,NEW YORK KNICKS,80,OKLAHOMA CITY THUNDER,95
2022-01-01 02:00:00+00:00,MINNESOTA TIMBERWOLVES,108,UTAH JAZZ,120
2022-01-01 03:30:00+00:00,PORTLAND TRAIL BLAZERS,106,LOS ANGELES LAKERS,139
2022-01-01 23:30:00+00:00,NEW ORLEANS PELICANS,113,MILWAUKEE BUCKS,136
2022-01-02 00:00:00+00:00,SAN ANTONIO SPURS,116,DETROIT PISTONS,117
2022-01-02 00:00:00+00:00,CHICAGO BULLS,120,WASHINGTON WIZARDS,119
2022-01-02 00:30:00+00:00,LOS ANGELES CLIPPERS,120,BROOKLYN NETS,116
2022-01-02 01:00:00+00:00,DENVER NUGGETS,124,HOUSTON ROCKETS,111
2022-01-02 02:00:00+00:00,GOLDEN STATE WARRIORS,123,UTAH JAZZ,116
2022-01-02 20:30:00+00:00,NEW YORK KNICKS,105,TORONTO RAPTORS,120
2022-01-02 23:00:00+00:00,ORLANDO MAGIC,111,BOSTON CELTICS,116
2022-01-02 23:00:00+00:00,INDIANA PACERS,104,CLEVELAND CAVALIERS,108
2022-01-02 23:00:00+00:00,MIAMI HEAT,113,SACRAMENTO KINGS,115
2022-01-03 00:00:00+00:00,PHOENIX SUNS,133,CHARLOTTE HORNETS,99
2022-01-03 00:00:00+00:00,DALLAS MAVERICKS,95,OKLAHOMA CITY THUNDER,86
2022-01-03 02:30:00+00:00,MINNESOTA TIMBERWOLVES,103,LOS ANGELES LAKERS,108
2022-01-04 00:00:00+00:00,HOUSTON ROCKETS,113,PHILADELPHIA 76ERS,133
2022-01-04 00:00:00+00:00,CHARLOTTE HORNETS,121,WASHINGTON WIZARDS,124
2022-01-04 00:30:00+00:00,MEMPHIS GRIZZLIES,118,BROOKLYN NETS,104
2022-01-04 01:00:00+00:00,ORLANDO MAGIC,98,CHICAGO BULLS,102
2022-01-04 01:00:00+00:00,DETROIT PISTONS,115,MILWAUKEE BUCKS,106
2022-01-04 01:00:00+00:00,UTAH JAZZ,115,NEW ORLEANS PELICANS,104
2022-01-04 01:30:00+00:00,DENVER NUGGETS,89,DALLAS MAVERICKS,103
2022-01-04 03:00:00+00:00,MIAMI HEAT,108,GOLDEN STATE WARRIORS,115
2022-01-04 03:00:00+00:00,ATLANTA HAWKS,131,PORTLAND TRAIL BLAZERS,136
2022-01-04 03:30:00+00:00,MINNESOTA TIMBERWOLVES,122,LOS ANGELES CLIPPERS,104
2022-01-05 00:00:00+00:00,MEMPHIS GRIZZLIES,110,CLEVELAND CAVALIERS,106
2022-01-05 00:00:00+00:00,SAN ANTONIO SPURS,104,TORONTO RAPTORS,129
2022-01-05 00:30:00+00:00,INDIANA PACERS,94,NEW YORK KNICKS,104
2022-01-05 01:00:00+00:00,PHOENIX SUNS,123,NEW ORLEANS PELICANS,110
2022-01-05 03:30:00+00:00,SACRAMENTO KINGS,114,LOS ANGELES LAKERS,122
2022-01-06 00:00:00+00:00,DETROIT PISTONS,111,CHARLOTTE HORNETS,140
2022-01-06 00:00:00+00:00,PHILADELPHIA 76ERS,116,ORLANDO MAGIC,106
2022-01-06 00:00:00+00:00,HOUSTON ROCKETS,114,WASHINGTON WIZARDS,111
2022-01-06 00:30:00+00:00,SAN ANTONIO SPURS,99,BOSTON CELTICS,97
2022-01-06 00:30:00+00:00,GOLDEN STATE WARRIORS,82,DALLAS MAVERICKS,99
2022-01-06 00:30:00+00:00,BROOKLYN NETS,129,INDIANA PACERS,121
2022-01-06 01:00:00+00:00,TORONTO RAPTORS,117,MILWAUKEE BUCKS,111
2022-01-06 01:00:00+00:00,OKLAHOMA CITY THUNDER,90,MINNESOTA TIMBERWOLVES,98
2022-01-06 03:00:00+00:00,UTAH JAZZ,115,DENVER NUGGETS,109
2022-01-06 03:00:00+00:00,MIAMI HEAT,115,PORTLAND TRAIL BLAZERS,109
2022-01-06 03:00:00+00:00,ATLANTA HAWKS,108,SACRAMENTO KINGS,102
2022-01-07 00:30:00+00:00,BOSTON CELTICS,105,NEW YORK KNICKS,108
2022-01-07 01:00:00+00:00,DETROIT PISTONS,88,MEMPHIS GRIZZLIES,118
2022-01-07 01:00:00+00:00,GOLDEN STATE WARRIORS,96,NEW ORLEANS PELICANS,101
2022-01-07 03:00:00+00:00,LOS ANGELES CLIPPERS,89,PHOENIX SUNS,106
2022-01-08 00:00:00+00:00,SAN ANTONIO SPURS,100,PHILADELPHIA 76ERS,119
2022-01-08 00:30:00+00:00,MILWAUKEE BUCKS,121,BROOKLYN NETS,109
2022-01-08 00:30:00+00:00,UTAH JAZZ,108,TORONTO RAPTORS,122
2022-01-08 01:00:00+00:00,WASHINGTON WIZARDS,122,CHICAGO BULLS,130
2022-01-08 01:00:00+00:00,DALLAS MAVERICKS,130,HOUSTON ROCKETS,106
2022-01-08 01:00:00+00:00,MINNESOTA TIMBERWOLVES,135,OKLAHOMA CITY THUNDER,105
2022-01-08 02:00:00+00:00,SACRAMENTO KINGS,111,DENVER NUGGETS,121
2022-01-08 03:00:00+00:00,ATLANTA HAWKS,118,LOS ANGELES LAKERS,134
2022-01-08 03:00:00+00:00,CLEVELAND CAVALIERS,114,PORTLAND TRAIL BLAZERS,101
2022-01-08 20:30:00+00:00,MEMPHIS GRIZZLIES,123,LOS ANGELES CLIPPERS,108
2022-01-09 00:00:00+00:00,MILWAUKEE BUCKS,106,CHARLOTTE HORNETS,114
2022-01-09 00:00:00+00:00,ORLANDO MAGIC,92,DETROIT PISTONS,97
2022-01-09 00:00:00+00:00,UTAH JAZZ,113,INDIANA PACERS,125
2022-01-09 00:30:00+00:00,NEW YORK KNICKS,75,BOSTON CELTICS,99
2022-01-09 02:00:00+00:00,MIAMI HEAT,123,PHOENIX SUNS,100
2022-01-09 17:00:00+00:00,SAN ANTONIO SPURS,119,BROOKLYN NETS,121
2022-01-09 20:30:00+00:00,ATLANTA HAWKS,93,LOS ANGELES CLIPPERS,106
2022-01-09 23:00:00+00:00,WASHINGTON WIZARDS,102,ORLANDO MAGIC,100
2022-01-09 23:00:00+00:00,NEW ORLEANS PELICANS,101,TORONTO RAPTORS,105
2022-01-10 00:00:00+00:00,MINNESOTA TIMBERWOLVES,141,HOUSTON ROCKETS,123
2022-01-10 00:00:00+00:00,DENVER NUGGETS,99,OKLAHOMA CITY THUNDER,95
2022-01-10 00:30:00+00:00,CHICAGO BULLS,99,DALLAS MAVERICKS,113
2022-01-10 01:30:00+00:00,CLEVELAND CAVALIERS,82,GOLDEN STATE WARRIORS,96
2022-01-10 02:00:00+00:00,SACRAMENTO KINGS,88,PORTLAND TRAIL BLAZERS,103
2022-01-10 02:30:00+00:00,MEMPHIS GRIZZLIES,127,LOS ANGELES LAKERS,119
2022-01-11 00:00:00+00:00,MILWAUKEE BUCKS,99,CHARLOTTE HORNETS,103
2022-01-11 00:00:00+00:00,UTAH JAZZ,116,DETROIT PISTONS,126
2022-01-11 00:30:00+00:00,INDIANA PACERS,98,BOSTON CELTICS,101
2022-01-11 00:30:00+00:00,SAN ANTONIO SPURS,96,NEW YORK KNICKS,111
2022-01-11 01:00:00+00:00,PHILADELPHIA 76ERS,111,HOUSTON ROCKETS,91
2022-01-11 03:00:00+00:00,BROOKLYN NETS,108,PORTLAND TRAIL BLAZERS,114
2022-01-11 03:00:00+00:00,CLEVELAND CAVALIERS,109,SACRAMENTO KINGS,108
2022-01-12 00:00:00+00:00,OKLAHOMA CITY THUNDER,118,WASHINGTON WIZARDS,122
2022-01-12 00:30:00+00:00,PHOENIX SUNS,99,TORONTO RAPTORS,95
2022-01-12 01:00:00+00:00,DETROIT PISTONS,87,CHICAGO BULLS,133
2022-01-12 01:00:00+00:00,GOLDEN STATE WARRIORS,108,MEMPHIS GRIZZLIES,116
2022-01-12 01:00:00+00:00,MINNESOTA TIMBERWOLVES,125,NEW ORLEANS PELICANS,128
2022-01-12 03:30:00+00:00,DENVER NUGGETS,85,LOS ANGELES CLIPPERS,87
2022-01-13 00:00:00+00:00,BOSTON CELTICS,119,INDIANA PACERS,100
2022-01-13 00:00:00+00:00,CHARLOTTE HORNETS,109,PHILADELPHIA 76ERS,98
2022-01-13 00:00:00+00:00,ORLANDO MAGIC,106,WASHINGTON WIZARDS,112
2022-01-13 00:30:00+00:00,MIAMI HEAT,115,ATLANTA HAWKS,91
2022-01-13 00:30:00+00:00,DALLAS MAVERICKS,85,NEW YORK KNICKS,108
2022-01-13 01:30:00+00:00,HOUSTON ROCKETS,128,SAN ANTONIO SPURS,124
2022-01-13 02:00:00+00:00,CLEVELAND CAVALIERS,111,UTAH JAZZ,91
2022-01-13 03:00:00+00:00,BROOKLYN NETS,138,CHICAGO BULLS,112
2022-01-13 03:00:00+00:00,LOS ANGELES LAKERS,116,SACRAMENTO KINGS,125
2022-01-14 00:30:00+00:00,GOLDEN STATE WARRIORS,99,MILWAUKEE BUCKS,118
2022-01-14 01:00:00+00:00,MINNESOTA TIMBERWOLVES,108,MEMPHIS GRIZZLIES,116
2022-01-14 01:00:00+00:00,LOS ANGELES CLIPPERS,89,NEW ORLEANS PELICANS,113
2022-01-14 01:30:00+00:00,OKLAHOMA CITY THUNDER,130,BROOKLYN NETS,109
2022-01-14 03:00:00+00:00,PORTLAND TRAIL BLAZERS,108,DENVER NUGGETS,140
2022-01-15 00:00:00+00:00,ORLANDO MAGIC,116,CHARLOTTE HORNETS,109
2022-01-15 00:00:00+00:00,TORONTO RAPTORS,87,DETROIT PISTONS,103
2022-01-15 00:00:00+00:00,PHOENIX SUNS,112,INDIANA PACERS,94
2022-01-15 00:00:00+00:00,BOSTON CELTICS,99,PHILADELPHIA 76ERS,111
2022-01-15 00:30:00+00:00,GOLDEN STATE WARRIORS,138,CHICAGO BULLS,96
2022-01-15 01:00:00+00:00,ATLANTA HAWKS,118,MIAMI HEAT,124
2022-01-15 01:30:00+00:00,CLEVELAND CAVALIERS,114,SAN ANTONIO SPURS,109
2022-01-15 03:00:00+00:00,DALLAS MAVERICKS,112,MEMPHIS GRIZZLIES,85
2022-01-15 03:00:00+00:00,HOUSTON ROCKETS,114,SACRAMENTO KINGS,126
2022-01-15 23:30:00+00:00,TORONTO RAPTORS,103,MILWAUKEE BUCKS,96
2022-01-16 00:00:00+00:00,PORTLAND TRAIL BLAZERS,115,WASHINGTON WIZARDS,110
2022-01-16 00:30:00+00:00,NEW YORK KNICKS,117,ATLANTA HAWKS,108
2022-01-16 00:30:00+00:00,NEW ORLEANS PELICANS,105,BROOKLYN NETS,120
2022-01-16 01:00:00+00:00,PHILADELPHIA 76ERS,109,MIAMI HEAT,98
2022-01-16 01:00:00+00:00,CLEVELAND CAVALIERS,107,OKLAHOMA CITY THUNDER,102
2022-01-16 01:30:00+00:00,CHICAGO BULLS,112,BOSTON CELTICS,114
2022-01-16 01:30:00+00:00,LOS ANGELES CLIPPERS,94,SAN ANTONIO SPURS,101
2022-01-16 02:00:00+00:00,LOS ANGELES LAKERS,96,DENVER NUGGETS,133
2022-01-16 02:30:00+00:00,ORLANDO MAGIC,92,DALLAS MAVERICKS,108
2022-01-16 18:00:00+00:00,PHOENIX SUNS,135,DETROIT PISTONS,108
2022-01-16 23:00:00+00:00,HOUSTON ROCKETS,118,SACRAMENTO KINGS,112
2022-01-17 01:00:00+00:00,UTAH JAZZ,125,DENVER NUGGETS,102
2022-01-17 01:00:00+00:00,GOLDEN STATE WARRIORS,99,MINNESOTA TIMBERWOLVES,119
2022-01-17 17:30:00+00:00,NEW ORLEANS PELICANS,92,BOSTON CELTICS,104
2022-01-17 18:00:00+00:00,CHARLOTTE HORNETS,97,NEW YORK KNICKS,87
2022-01-17 19:00:00+00:00,PHILADELPHIA 76ERS,98,WASHINGTON WIZARDS,117
2022-01-17 20:00:00+00:00,BROOKLYN NETS,107,CLEVELAND CAVALIERS,114
2022-01-17 20:30:00+00:00,INDIANA PACERS,133,LOS ANGELES CLIPPERS,139
2022-01-17 20:30:00+00:00,CHICAGO BULLS,106,MEMPHIS GRIZZLIES,119
2022-01-17 23:00:00+00:00,MILWAUKEE BUCKS,114,ATLANTA HAWKS,121
2022-01-18 00:00:00+00:00,PORTLAND TRAIL BLAZERS,98,ORLANDO MAGIC,88
2022-01-18 00:30:00+00:00,TORONTO RAPTORS,99,MIAMI HEAT,104
2022-01-18 01:30:00+00:00,OKLAHOMA CITY THUNDER,102,DALLAS MAVERICKS,104
2022-01-18 01:30:00+00:00,PHOENIX SUNS,121,SAN ANTONIO SPURS,107
2022-01-18 03:30:00+00:00,UTAH JAZZ,95,LOS ANGELES LAKERS,101
2022-01-19 00:30:00+00:00,MINNESOTA TIMBERWOLVES,112,NEW YORK KNICKS,110
2022-01-19 03:00:00+00:00,DETROIT PISTONS,86,GOLDEN STATE WARRIORS,102
2022-01-20 00:00:00+00:00,ORLANDO MAGIC,110,PHILADELPHIA 76ERS,123
2022-01-20 00:00:00+00:00,BROOKLYN NETS,119,WASHINGTON WIZARDS,118
2022-01-20 00:30:00+00:00,MINNESOTA TIMBERWOLVES,122,ATLANTA HAWKS,134
2022-01-20 00:30:00+00:00,CHARLOTTE HORNETS,111,BOSTON CELTICS,102
2022-01-20 00:30:00+00:00,PORTLAND TRAIL BLAZERS,92,MIAMI HEAT,104
2022-01-20 01:00:00+00:00,CLEVELAND CAVALIERS,104,CHICAGO BULLS,117
2022-01-20 01:00:00+00:00,MEMPHIS GRIZZLIES,114,MILWAUKEE BUCKS,126
2022-01-20 01:30:00+00:00,TORONTO RAPTORS,98,DALLAS MAVERICKS,102
2022-01-20 01:30:00+00:00,OKLAHOMA CITY THUNDER,96,SAN ANTONIO SPURS,118
2022-01-20 02:00:00+00:00,HOUSTON ROCKETS,116,UTAH JAZZ,111
2022-01-20 03:00:00+00:00,LOS ANGELES CLIPPERS,128,DENVER NUGGETS,130
2022-01-20 03:00:00+00:00,DETROIT PISTONS,133,SACRAMENTO KINGS,131
2022-01-20 03:30:00+00:00,INDIANA PACERS,111,LOS ANGELES LAKERS,104
2022-01-21 00:30:00+00:00,PHOENIX SUNS,109,DALLAS MAVERICKS,101
2022-01-21 00:30:00+00:00,NEW ORLEANS PELICANS,102,NEW YORK KNICKS,91
2022-01-21 03:00:00+00:00,INDIANA PACERS,121,GOLDEN STATE WARRIORS,117
2022-01-22 00:00:00+00:00,OKLAHOMA CITY THUNDER,98,CHARLOTTE HORNETS,121
2022-01-22 00:00:00+00:00,LOS ANGELES LAKERS,116,ORLANDO MAGIC,105
2022-01-22 00:00:00+00:00,LOS ANGELES CLIPPERS,102,PHILADELPHIA 76ERS,101
2022-01-22 00:30:00+00:00,MIAMI HEAT,108,ATLANTA HAWKS,110
2022-01-22 00:30:00+00:00,PORTLAND TRAIL BLAZERS,109,BOSTON CELTICS,105
2022-01-22 01:00:00+00:00,CHICAGO BULLS,90,MILWAUKEE BUCKS,94
2022-01-22 01:00:00+00:00,TORONTO RAPTORS,109,WASHINGTON WIZARDS,105
2022-01-22 01:30:00+00:00,BROOKLYN NETS,117,SAN ANTONIO SPURS,102
2022-01-22 02:00:00+00:00,MEMPHIS GRIZZLIES,122,DENVER NUGGETS,118
2022-01-22 02:00:00+00:00,DETROIT PISTONS,101,UTAH JAZZ,111
2022-01-22 03:00:00+00:00,HOUSTON ROCKETS,103,GOLDEN STATE WARRIORS,105
2022-01-23 00:00:00+00:00,SACRAMENTO KINGS,127,MILWAUKEE BUCKS,133
2022-01-23 01:00:00+00:00,OKLAHOMA CITY THUNDER,87,CLEVELAND CAVALIERS,94
2022-01-23 02:00:00+00:00,INDIANA PACERS,103,PHOENIX SUNS,113
2022-01-23 18:00:00+00:00,LOS ANGELES CLIPPERS,102,NEW YORK KNICKS,110
2022-01-23 20:30:00+00:00,BOSTON CELTICS,116,WASHINGTON WIZARDS,87
2022-01-23 23:00:00+00:00,LOS ANGELES LAKERS,107,MIAMI HEAT,113
2022-01-23 23:00:00+00:00,CHICAGO BULLS,95,ORLANDO MAGIC,114
2022-01-23 23:00:00+00:00,PORTLAND TRAIL BLAZERS,114,TORONTO RAPTORS,105
2022-01-24 00:00:00+00:00,ATLANTA HAWKS,113,CHARLOTTE HORNETS,91
2022-01-24 00:00:00+00:00,PHILADELPHIA 76ERS,115,SAN ANTONIO SPURS,109
2022-01-24 00:30:00+00:00,MEMPHIS GRIZZLIES,91,DALLAS MAVERICKS,104
2022-01-24 01:00:00+00:00,DETROIT PISTONS,111,DENVER NUGGETS,117
2022-01-24 01:00:00+00:00,BROOKLYN NETS,125,MINNESOTA TIMBERWOLVES,136
2022-01-24 01:30:00+00:00,UTAH JAZZ,92,GOLDEN STATE WARRIORS,94
2022-01-25 00:00:00+00:00,NEW YORK KNICKS,93,CLEVELAND CAVALIERS,95
2022-01-25 01:00:00+00:00,INDIANA PACERS,113,NEW ORLEANS PELICANS,117
2022-01-25 01:00:00+00:00,CHICAGO BULLS,111,OKLAHOMA CITY THUNDER,110
2022-01-25 02:00:00+00:00,UTAH JAZZ,109,PHOENIX SUNS,115
2022-01-26 00:00:00+00:00,DENVER NUGGETS,110,DETROIT PISTONS,105
2022-01-26 00:00:00+00:00,NEW ORLEANS PELICANS,107,PHILADELPHIA 76ERS,117
2022-01-26 00:00:00+00:00,CHARLOTTE HORNETS,113,TORONTO RAPTORS,125
2022-01-26 00:00:00+00:00,LOS ANGELES CLIPPERS,116,WASHINGTON WIZARDS,115
2022-01-26 00:30:00+00:00,SACRAMENTO KINGS,75,BOSTON CELTICS,128
2022-01-26 00:30:00+00:00,LOS ANGELES LAKERS,106,BROOKLYN NETS,96
2022-01-26 01:00:00+00:00,SAN ANTONIO SPURS,134,HOUSTON ROCKETS,104
2022-01-26 03:00:00+00:00,DALLAS MAVERICKS,92,GOLDEN STATE WARRIORS,130
2022-01-26 03:00:00+00:00,MINNESOTA TIMBERWOLVES,109,PORTLAND TRAIL BLAZERS,107
2022-01-27 00:00:00+00:00,MILWAUKEE BUCKS,99,CLEVELAND CAVALIERS,115
2022-01-27 00:00:00+00:00,CHARLOTTE HORNETS,158,INDIANA PACERS,126
2022-01-27 00:00:00+00:00,LOS ANGELES CLIPPERS,111,ORLANDO MAGIC,102
2022-01-27 00:30:00+00:00,SACRAMENTO KINGS,104,ATLANTA HAWKS,121
2022-01-27 00:30:00+00:00,NEW YORK KNICKS,96,MIAMI HEAT,110
2022-01-27 01:00:00+00:00,DENVER NUGGETS,124,BROOKLYN NETS,118
2022-01-27 01:00:00+00:00,TORONTO RAPTORS,105,CHICAGO BULLS,111
2022-01-27 01:30:00+00:00,MEMPHIS GRIZZLIES,118,SAN ANTONIO SPURS,110
2022-01-27 03:00:00+00:00,DALLAS MAVERICKS,132,PORTLAND TRAIL BLAZERS,112
2022-01-27 03:00:00+00:00,PHOENIX SUNS,105,UTAH JAZZ,97
2022-01-28 00:30:00+00:00,LOS ANGELES LAKERS,87,PHILADELPHIA 76ERS,105
2022-01-28 03:00:00+00:00,MINNESOTA TIMBERWOLVES,115,GOLDEN STATE WARRIORS,124
2022-01-29 00:00:00+00:00,DETROIT PISTONS,103,ORLANDO MAGIC,119
2022-01-29 00:30:00+00:00,BOSTON CELTICS,92,ATLANTA HAWKS,108
2022-01-29 00:30:00+00:00,LOS ANGELES LAKERS,114,CHARLOTTE HORNETS,117
2022-01-29 01:00:00+00:00,PORTLAND TRAIL BLAZERS,125,HOUSTON ROCKETS,110
2022-01-29 01:00:00+00:00,UTAH JAZZ,109,MEMPHIS GRIZZLIES,119
2022-01-29 01:00:00+00:00,LOS ANGELES CLIPPERS,114,MIAMI HEAT,121
2022-01-29 01:00:00+00:00,DENVER NUGGETS,116,NEW ORLEANS PELICANS,105
2022-01-29 01:00:00+00:00,INDIANA PACERS,113,OKLAHOMA CITY THUNDER,110
2022-01-29 01:30:00+00:00,CHICAGO BULLS,122,SAN ANTONIO SPURS,131
2022-01-29 02:00:00+00:00,MINNESOTA TIMBERWOLVES,124,PHOENIX SUNS,134
2022-01-29 03:00:00+00:00,NEW YORK KNICKS,108,MILWAUKEE BUCKS,123
2022-01-30 00:00:00+00:00,INDIANA PACERS,105,DALLAS MAVERICKS,132
2022-01-30 00:00:00+00:00,BOSTON CELTICS,107,NEW ORLEANS PELICANS,97
2022-01-30 00:30:00+00:00,SACRAMENTO KINGS,101,PHILADELPHIA 76ERS,103
2022-01-30 01:00:00+00:00,WASHINGTON WIZARDS,95,MEMPHIS GRIZZLIES,115
2022-01-30 01:00:00+00:00,TORONTO RAPTORS,124,MIAMI HEAT,120
2022-01-30 01:30:00+00:00,BROOKLYN NETS,106,GOLDEN STATE WARRIORS,110
2022-01-30 18:00:00+00:00,LOS ANGELES LAKERS,121,ATLANTA HAWKS,129
2022-01-30 18:00:00+00:00,LOS ANGELES CLIPPERS,115,CHARLOTTE HORNETS,90
2022-01-30 20:30:00+00:00,PORTLAND TRAIL BLAZERS,116,CHICAGO BULLS,130
2022-01-30 23:00:00+00:00,CLEVELAND CAVALIERS,105,DETROIT PISTONS,115
2022-01-31 00:00:00+00:00,DENVER NUGGETS,136,MILWAUKEE BUCKS,100
2022-01-31 00:00:00+00:00,DALLAS MAVERICKS,108,ORLANDO MAGIC,110
2022-01-31 01:00:00+00:00,UTAH JAZZ,106,MINNESOTA TIMBERWOLVES,126
2022-01-31 01:00:00+00:00,SAN ANTONIO SPURS,110,PHOENIX SUNS,115
2022-02-01 00:00:00+00:00,NEW ORLEANS PELICANS,90,CLEVELAND CAVALIERS,93
2022-02-01 00:00:00+00:00,LOS ANGELES CLIPPERS,116,INDIANA PACERS,122
2022-02-01 00:00:00+00:00,MEMPHIS GRIZZLIES,119,PHILADELPHIA 76ERS,122
2022-02-01 00:30:00+00:00,TORONTO RAPTORS,106,ATLANTA HAWKS,100
2022-02-01 00:30:00+00:00,MIAMI HEAT,92,BOSTON CELTICS,122
2022-02-01 00:30:00+00:00,SACRAMENTO KINGS,96,NEW YORK KNICKS,116
2022-02-01 01:00:00+00:00,GOLDEN STATE WARRIORS,122,HOUSTON ROCKETS,108
2022-02-01 01:00:00+00:00,PORTLAND TRAIL BLAZERS,81,OKLAHOMA CITY THUNDER,98
2022-02-02 00:00:00+00:00,NEW ORLEANS PELICANS,111,DETROIT PISTONS,101
2022-02-02 00:30:00+00:00,WASHINGTON WIZARDS,98,MILWAUKEE BUCKS,112
2022-02-02 00:30:00+00:00,MIAMI HEAT,106,TORONTO RAPTORS,110
2022-02-02 01:00:00+00:00,ORLANDO MAGIC,115,CHICAGO BULLS,126
2022-02-02 01:00:00+00:00,DENVER NUGGETS,115,MINNESOTA TIMBERWOLVES,130
2022-02-02 01:30:00+00:00,GOLDEN STATE WARRIORS,124,SAN ANTONIO SPURS,120
2022-02-02 03:00:00+00:00,BROOKLYN NETS,111,PHOENIX SUNS,121
2022-02-03 00:00:00+00:00,ORLANDO MAGIC,119,INDIANA PACERS,118
2022-02-03 00:00:00+00:00,WASHINGTON WIZARDS,106,PHILADELPHIA 76ERS,103
2022-02-03 00:30:00+00:00,CHARLOTTE HORNETS,107,BOSTON CELTICS,113
2022-02-03 00:30:00+00:00,MEMPHIS GRIZZLIES,120,NEW YORK KNICKS,108
2022-02-03 01:00:00+00:00,CLEVELAND CAVALIERS,104,HOUSTON ROCKETS,115
2022-02-03 01:30:00+00:00,OKLAHOMA CITY THUNDER,120,DALLAS MAVERICKS,114
2022-02-03 03:00:00+00:00,BROOKLYN NETS,101,SACRAMENTO KINGS,112
2022-02-03 03:00:00+00:00,DENVER NUGGETS,104,UTAH JAZZ,108
2022-02-03 03:30:00+00:00,PORTLAND TRAIL BLAZERS,94,LOS ANGELES LAKERS,99
2022-02-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,128,DETROIT PISTONS,117
2022-02-04 00:00:00+00:00,MIAMI HEAT,112,SAN ANTONIO SPURS,95
2022-02-04 00:30:00+00:00,PHOENIX SUNS,115,ATLANTA HAWKS,124
2022-02-04 00:30:00+00:00,CHICAGO BULLS,120,TORONTO RAPTORS,127
2022-02-04 03:00:00+00:00,SACRAMENTO KINGS,114,GOLDEN STATE WARRIORS,126
2022-02-04 03:00:00+00:00,LOS ANGELES LAKERS,110,LOS ANGELES CLIPPERS,111
2022-02-05 00:00:00+00:00,CLEVELAND CAVALIERS,102,CHARLOTTE HORNETS,101
2022-02-05 00:00:00+00:00,BOSTON CELTICS,102,DETROIT PISTONS,93
2022-02-05 00:00:00+00:00,CHICAGO BULLS,122,INDIANA PACERS,115
2022-02-05 00:30:00+00:00,ATLANTA HAWKS,114,TORONTO RAPTORS,125
2022-02-05 01:30:00+00:00,HOUSTON ROCKETS,106,SAN ANTONIO SPURS,131
2022-02-05 02:00:00+00:00,NEW ORLEANS PELICANS,113,DENVER NUGGETS,105
