start_time,away_team,away_team_score,home_team,home_team_score
2021-03-04 01:00:00+00:00,CHICAGO BULLS,128,NEW ORLEANS PELICANS,124
2021-03-04 01:00:00+00:00,ATLANTA HAWKS,115,ORLANDO MAGIC,112
2021-03-04 01:30:00+00:00,OKLAHOMA CITY THUNDER,78,DALLAS MAVERICKS,87
2021-03-04 03:00:00+00:00,GOLDEN STATE WARRIORS,106,PORTLAND TRAIL BLAZERS,108
2021-03-04 03:00:00+00:00,LOS ANGELES LAKERS,120,SACRAMENTO KINGS,123
2021-03-05 00:00:00+00:00,TORONTO RAPTORS,125,BOSTON CELTICS,132
2021-03-05 00:00:00+00:00,LOS ANGELES CLIPPERS,117,WASHINGTON WIZARDS,119
2021-03-05 00:30:00+00:00,DETROIT PISTONS,104,NEW YORK KNICKS,114
2021-03-05 01:00:00+00:00,DENVER NUGGETS,113,INDIANA PACERS,103
2021-03-05 01:00:00+00:00,MILWAUKEE BUCKS,112,MEMPHIS GRIZZLIES,111
2021-03-05 01:30:00+00:00,MIAMI HEAT,103,NEW ORLEANS PELICANS,93
2021-03-05 02:00:00+00:00,OKLAHOMA CITY THUNDER,107,SAN ANTONIO SPURS,102
2021-03-05 03:00:00+00:00,GOLDEN STATE WARRIORS,98,PHOENIX SUNS,120
2021-03-05 03:00:00+00:00,SACRAMENTO KINGS,119,PORTLAND TRAIL BLAZERS,123
2021-03-11 01:00:00+00:00,WASHINGTON WIZARDS,112,MEMPHIS GRIZZLIES,127
2021-03-11 01:30:00+00:00,SAN ANTONIO SPURS,104,DALLAS MAVERICKS,115
2021-03-12 00:00:00+00:00,DETROIT PISTONS,102,CHARLOTTE HORNETS,105
2021-03-12 00:30:00+00:00,BOSTON CELTICS,109,BROOKLYN NETS,121
2021-03-12 00:30:00+00:00,ATLANTA HAWKS,121,TORONTO RAPTORS,120
2021-03-12 01:00:00+00:00,PHILADELPHIA 76ERS,127,CHICAGO BULLS,105
2021-03-12 01:00:00+00:00,ORLANDO MAGIC,103,MIAMI HEAT,111
2021-03-12 01:00:00+00:00,NEW YORK KNICKS,101,MILWAUKEE BUCKS,134
2021-03-12 01:00:00+00:00,MINNESOTA TIMBERWOLVES,135,NEW ORLEANS PELICANS,105
2021-03-12 02:00:00+00:00,DALLAS MAVERICKS,108,OKLAHOMA CITY THUNDER,116
2021-03-12 03:00:00+00:00,GOLDEN STATE WARRIORS,104,LOS ANGELES CLIPPERS,130
2021-03-12 03:00:00+00:00,PHOENIX SUNS,127,PORTLAND TRAIL BLAZERS,121
2021-03-12 03:00:00+00:00,HOUSTON ROCKETS,105,SACRAMENTO KINGS,125
2021-03-13 01:00:00+00:00,DENVER NUGGETS,103,MEMPHIS GRIZZLIES,102
2021-03-13 01:00:00+00:00,CLEVELAND CAVALIERS,82,NEW ORLEANS PELICANS,116
2021-03-13 01:00:00+00:00,PHILADELPHIA 76ERS,127,WASHINGTON WIZARDS,101
2021-03-13 02:00:00+00:00,MIAMI HEAT,101,CHICAGO BULLS,90
2021-03-13 02:00:00+00:00,ORLANDO MAGIC,77,SAN ANTONIO SPURS,104
2021-03-13 03:00:00+00:00,HOUSTON ROCKETS,99,UTAH JAZZ,114
2021-03-13 03:30:00+00:00,INDIANA PACERS,100,LOS ANGELES LAKERS,105
2021-03-13 19:00:00+00:00,NEW YORK KNICKS,119,OKLAHOMA CITY THUNDER,97
2021-03-14 00:00:00+00:00,DETROIT PISTONS,95,BROOKLYN NETS,100
2021-03-14 00:00:00+00:00,TORONTO RAPTORS,104,CHARLOTTE HORNETS,114
2021-03-14 00:00:00+00:00,MILWAUKEE BUCKS,125,WASHINGTON WIZARDS,119
2021-03-14 00:30:00+00:00,SACRAMENTO KINGS,106,ATLANTA HAWKS,121
2021-03-14 01:00:00+00:00,PORTLAND TRAIL BLAZERS,125,MINNESOTA TIMBERWOLVES,121
2021-03-14 03:00:00+00:00,DALLAS MAVERICKS,116,DENVER NUGGETS,103
2021-03-14 03:00:00+00:00,INDIANA PACERS,122,PHOENIX SUNS,111
2021-03-14 18:00:00+00:00,MEMPHIS GRIZZLIES,122,OKLAHOMA CITY THUNDER,128
2021-03-14 20:00:00+00:00,UTAH JAZZ,119,GOLDEN STATE WARRIORS,131
2021-03-14 22:30:00+00:00,SAN ANTONIO SPURS,99,PHILADELPHIA 76ERS,134
2021-03-14 23:00:00+00:00,MIAMI HEAT,102,ORLANDO MAGIC,97
2021-03-14 23:30:00+00:00,CLEVELAND CAVALIERS,82,ATLANTA HAWKS,100
2021-03-15 00:00:00+00:00,BOSTON CELTICS,134,HOUSTON ROCKETS,107
2021-03-15 00:00:00+00:00,PORTLAND TRAIL BLAZERS,112,MINNESOTA TIMBERWOLVES,114
2021-03-15 01:00:00+00:00,TORONTO RAPTORS,95,CHICAGO BULLS,118
2021-03-15 01:00:00+00:00,LOS ANGELES CLIPPERS,115,NEW ORLEANS PELICANS,135
2021-03-15 23:00:00+00:00,SACRAMENTO KINGS,116,CHARLOTTE HORNETS,122
2021-03-15 23:00:00+00:00,MILWAUKEE BUCKS,133,WASHINGTON WIZARDS,122
2021-03-16 00:00:00+00:00,NEW YORK KNICKS,112,BROOKLYN NETS,117
2021-03-16 00:00:00+00:00,SAN ANTONIO SPURS,109,DETROIT PISTONS,99
2021-03-16 01:00:00+00:00,LOS ANGELES CLIPPERS,109,DALLAS MAVERICKS,99
2021-03-16 02:00:00+00:00,INDIANA PACERS,106,DENVER NUGGETS,121
2021-03-16 02:00:00+00:00,MEMPHIS GRIZZLIES,99,PHOENIX SUNS,122
2021-03-16 02:30:00+00:00,LOS ANGELES LAKERS,128,GOLDEN STATE WARRIORS,97
2021-03-16 23:30:00+00:00,UTAH JAZZ,117,BOSTON CELTICS,109
2021-03-17 00:00:00+00:00,OKLAHOMA CITY THUNDER,102,CHICAGO BULLS,123
2021-03-17 00:00:00+00:00,ATLANTA HAWKS,119,HOUSTON ROCKETS,107
2021-03-17 00:00:00+00:00,CLEVELAND CAVALIERS,98,MIAMI HEAT,113
2021-03-17 00:00:00+00:00,NEW YORK KNICKS,96,PHILADELPHIA 76ERS,99
2021-03-17 02:00:00+00:00,NEW ORLEANS PELICANS,124,PORTLAND TRAIL BLAZERS,125
2021-03-17 02:30:00+00:00,MINNESOTA TIMBERWOLVES,121,LOS ANGELES LAKERS,137
2021-03-17 23:00:00+00:00,TORONTO RAPTORS,112,DETROIT PISTONS,116
2021-03-17 23:00:00+00:00,BROOKLYN NETS,124,INDIANA PACERS,115
2021-03-17 23:00:00+00:00,MILWAUKEE BUCKS,109,PHILADELPHIA 76ERS,105
2021-03-17 23:00:00+00:00,SACRAMENTO KINGS,121,WASHINGTON WIZARDS,119
2021-03-18 00:00:00+00:00,SAN ANTONIO SPURS,106,CHICAGO BULLS,99
2021-03-18 00:00:00+00:00,BOSTON CELTICS,110,CLEVELAND CAVALIERS,117
2021-03-18 00:00:00+00:00,GOLDEN STATE WARRIORS,108,HOUSTON ROCKETS,94
2021-03-18 01:00:00+00:00,CHARLOTTE HORNETS,104,DENVER NUGGETS,129
2021-03-18 01:00:00+00:00,MIAMI HEAT,85,MEMPHIS GRIZZLIES,89
2021-03-18 01:30:00+00:00,LOS ANGELES CLIPPERS,89,DALLAS MAVERICKS,105
2021-03-18 23:00:00+00:00,UTAH JAZZ,122,WASHINGTON WIZARDS,131
2021-03-18 23:30:00+00:00,OKLAHOMA CITY THUNDER,93,ATLANTA HAWKS,116
2021-03-18 23:30:00+00:00,ORLANDO MAGIC,93,NEW YORK KNICKS,94
2021-03-19 02:00:00+00:00,MINNESOTA TIMBERWOLVES,123,PHOENIX SUNS,119
2021-03-19 02:00:00+00:00,NEW ORLEANS PELICANS,93,PORTLAND TRAIL BLAZERS,101
2021-03-19 02:30:00+00:00,CHARLOTTE HORNETS,105,LOS ANGELES LAKERS,116
2021-03-19 23:30:00+00:00,SACRAMENTO KINGS,107,BOSTON CELTICS,96
2021-03-19 23:30:00+00:00,SAN ANTONIO SPURS,116,CLEVELAND CAVALIERS,110
2021-03-20 00:00:00+00:00,DETROIT PISTONS,113,HOUSTON ROCKETS,100
2021-03-20 00:00:00+00:00,GOLDEN STATE WARRIORS,116,MEMPHIS GRIZZLIES,103
2021-03-20 00:00:00+00:00,INDIANA PACERS,137,MIAMI HEAT,110
2021-03-20 00:00:00+00:00,BROOKLYN NETS,113,ORLANDO MAGIC,121
2021-03-20 00:00:00+00:00,UTAH JAZZ,115,TORONTO RAPTORS,112
2021-03-20 01:00:00+00:00,CHICAGO BULLS,127,DENVER NUGGETS,131
2021-03-20 02:00:00+00:00,MINNESOTA TIMBERWOLVES,101,PHOENIX SUNS,113
2021-03-20 02:00:00+00:00,DALLAS MAVERICKS,119,PORTLAND TRAIL BLAZERS,125
2021-03-20 19:30:00+00:00,ATLANTA HAWKS,99,LOS ANGELES LAKERS,94
2021-03-21 00:00:00+00:00,GOLDEN STATE WARRIORS,103,MEMPHIS GRIZZLIES,111
2021-03-21 00:00:00+00:00,SACRAMENTO KINGS,105,PHILADELPHIA 76ERS,129
2021-03-21 01:00:00+00:00,SAN ANTONIO SPURS,113,MILWAUKEE BUCKS,120
2021-03-21 02:00:00+00:00,CHARLOTTE HORNETS,98,LOS ANGELES CLIPPERS,125
2021-03-21 17:00:00+00:00,INDIANA PACERS,109,MIAMI HEAT,106
2021-03-21 18:00:00+00:00,OKLAHOMA CITY THUNDER,114,HOUSTON ROCKETS,112
2021-03-21 19:00:00+00:00,NEW ORLEANS PELICANS,113,DENVER NUGGETS,108
2021-03-21 19:30:00+00:00,ORLANDO MAGIC,96,BOSTON CELTICS,112
2021-03-21 23:00:00+00:00,WASHINGTON WIZARDS,106,BROOKLYN NETS,113
2021-03-21 23:00:00+00:00,TORONTO RAPTORS,105,CLEVELAND CAVALIERS,116
2021-03-21 23:00:00+00:00,CHICAGO BULLS,100,DETROIT PISTONS,86
2021-03-22 00:00:00+00:00,PHILADELPHIA 76ERS,101,NEW YORK KNICKS,100
2021-03-22 02:00:00+00:00,LOS ANGELES LAKERS,94,PHOENIX SUNS,111
2021-03-22 02:00:00+00:00,DALLAS MAVERICKS,132,PORTLAND TRAIL BLAZERS,92
2021-03-22 23:30:00+00:00,SACRAMENTO KINGS,119,CLEVELAND CAVALIERS,105
2021-03-23 00:00:00+00:00,OKLAHOMA CITY THUNDER,112,MINNESOTA TIMBERWOLVES,103
2021-03-23 00:30:00+00:00,CHARLOTTE HORNETS,100,SAN ANTONIO SPURS,97
2021-03-23 01:00:00+00:00,UTAH JAZZ,120,CHICAGO BULLS,95
2021-03-23 01:00:00+00:00,TORONTO RAPTORS,99,HOUSTON ROCKETS,117
2021-03-23 01:00:00+00:00,BOSTON CELTICS,126,MEMPHIS GRIZZLIES,132
2021-03-23 01:00:00+00:00,INDIANA PACERS,113,MILWAUKEE BUCKS,140
2021-03-23 02:00:00+00:00,ATLANTA HAWKS,110,LOS ANGELES CLIPPERS,119
2021-03-23 23:00:00+00:00,DENVER NUGGETS,110,ORLANDO MAGIC,99
2021-03-23 23:30:00+00:00,LOS ANGELES LAKERS,111,NEW ORLEANS PELICANS,128
2021-03-23 23:30:00+00:00,WASHINGTON WIZARDS,113,NEW YORK KNICKS,131
2021-03-24 00:00:00+00:00,PHOENIX SUNS,110,MIAMI HEAT,100
2021-03-24 02:00:00+00:00,PHILADELPHIA 76ERS,108,GOLDEN STATE WARRIORS,98
2021-03-24 02:00:00+00:00,BROOKLYN NETS,116,PORTLAND TRAIL BLAZERS,112
2021-03-24 23:00:00+00:00,DETROIT PISTONS,111,INDIANA PACERS,116
2021-03-24 23:30:00+00:00,BOSTON CELTICS,119,MILWAUKEE BUCKS,121
2021-03-24 23:30:00+00:00,DENVER NUGGETS,111,TORONTO RAPTORS,135
2021-03-25 00:00:00+00:00,CLEVELAND CAVALIERS,103,CHICAGO BULLS,94
2021-03-25 00:00:00+00:00,CHARLOTTE HORNETS,122,HOUSTON ROCKETS,97
2021-03-25 00:00:00+00:00,DALLAS MAVERICKS,128,MINNESOTA TIMBERWOLVES,108
2021-03-25 00:00:00+00:00,MEMPHIS GRIZZLIES,116,OKLAHOMA CITY THUNDER,107
2021-03-25 00:00:00+00:00,PHOENIX SUNS,111,ORLANDO MAGIC,112
2021-03-25 00:30:00+00:00,LOS ANGELES CLIPPERS,134,SAN ANTONIO SPURS,101
2021-03-25 02:00:00+00:00,ATLANTA HAWKS,108,SACRAMENTO KINGS,110
2021-03-25 02:00:00+00:00,BROOKLYN NETS,88,UTAH JAZZ,118
2021-03-25 23:30:00+00:00,PORTLAND TRAIL BLAZERS,125,MIAMI HEAT,122
2021-03-25 23:30:00+00:00,WASHINGTON WIZARDS,102,NEW YORK KNICKS,106
2021-03-26 00:30:00+00:00,LOS ANGELES CLIPPERS,98,SAN ANTONIO SPURS,85
2021-03-26 02:00:00+00:00,PHILADELPHIA 76ERS,109,LOS ANGELES LAKERS,101
2021-03-26 02:00:00+00:00,GOLDEN STATE WARRIORS,119,SACRAMENTO KINGS,141
2021-03-26 23:00:00+00:00,BROOKLYN NETS,113,DETROIT PISTONS,111
2021-03-26 23:30:00+00:00,BOSTON CELTICS,122,MILWAUKEE BUCKS,114
2021-03-26 23:30:00+00:00,PHOENIX SUNS,104,TORONTO RAPTORS,100
2021-03-27 00:00:00+00:00,MIAMI HEAT,105,CHARLOTTE HORNETS,110
2021-03-27 00:00:00+00:00,HOUSTON ROCKETS,101,MINNESOTA TIMBERWOLVES,107
2021-03-27 00:00:00+00:00,DENVER NUGGETS,113,NEW ORLEANS PELICANS,108
2021-03-27 00:00:00+00:00,PORTLAND TRAIL BLAZERS,112,ORLANDO MAGIC,105
2021-03-27 00:30:00+00:00,INDIANA PACERS,109,DALLAS MAVERICKS,94
2021-03-27 01:00:00+00:00,MEMPHIS GRIZZLIES,114,UTAH JAZZ,117
2021-03-27 02:00:00+00:00,ATLANTA HAWKS,124,GOLDEN STATE WARRIORS,108
2021-03-27 02:30:00+00:00,CLEVELAND CAVALIERS,86,LOS ANGELES LAKERS,100
2021-03-28 00:00:00+00:00,NEW YORK KNICKS,102,MILWAUKEE BUCKS,96
2021-03-28 00:00:00+00:00,HOUSTON ROCKETS,129,MINNESOTA TIMBERWOLVES,107
2021-03-28 00:00:00+00:00,DETROIT PISTONS,92,WASHINGTON WIZARDS,106
2021-03-28 00:30:00+00:00,CHICAGO BULLS,104,SAN ANTONIO SPURS,120
2021-03-28 01:00:00+00:00,DALLAS MAVERICKS,103,NEW ORLEANS PELICANS,112
2021-03-28 01:00:00+00:00,BOSTON CELTICS,111,OKLAHOMA CITY THUNDER,94
2021-03-28 01:00:00+00:00,MEMPHIS GRIZZLIES,110,UTAH JAZZ,126
2021-03-28 02:00:00+00:00,PHILADELPHIA 76ERS,112,LOS ANGELES CLIPPERS,122
2021-03-28 02:00:00+00:00,CLEVELAND CAVALIERS,98,SACRAMENTO KINGS,100
2021-03-28 17:00:00+00:00,PHOENIX SUNS,101,CHARLOTTE HORNETS,97
2021-03-28 23:00:00+00:00,PORTLAND TRAIL BLAZERS,122,TORONTO RAPTORS,117
2021-03-29 01:00:00+00:00,ATLANTA HAWKS,102,DENVER NUGGETS,126
2021-03-29 02:00:00+00:00,ORLANDO MAGIC,93,LOS ANGELES LAKERS,96
2021-03-29 23:00:00+00:00,INDIANA PACERS,124,WASHINGTON WIZARDS,132
2021-03-29 23:30:00+00:00,NEW ORLEANS PELICANS,115,BOSTON CELTICS,109
2021-03-29 23:30:00+00:00,MINNESOTA TIMBERWOLVES,107,BROOKLYN NETS,112
2021-03-29 23:30:00+00:00,MIAMI HEAT,98,NEW YORK KNICKS,88
2021-03-30 00:00:00+00:00,TORONTO RAPTORS,104,DETROIT PISTONS,118
2021-03-30 00:00:00+00:00,MEMPHIS GRIZZLIES,120,HOUSTON ROCKETS,110
2021-03-30 00:00:00+00:00,DALLAS MAVERICKS,127,OKLAHOMA CITY THUNDER,106
2021-03-30 00:30:00+00:00,SACRAMENTO KINGS,132,SAN ANTONIO SPURS,115
2021-03-30 01:00:00+00:00,CLEVELAND CAVALIERS,75,UTAH JAZZ,114
2021-03-30 02:00:00+00:00,CHICAGO BULLS,102,GOLDEN STATE WARRIORS,116
2021-03-30 02:00:00+00:00,MILWAUKEE BUCKS,105,LOS ANGELES CLIPPERS,129
2021-03-30 23:00:00+00:00,CHARLOTTE HORNETS,114,WASHINGTON WIZARDS,104
2021-03-31 01:00:00+00:00,PHILADELPHIA 76ERS,95,DENVER NUGGETS,104
2021-03-31 02:00:00+00:00,ORLANDO MAGIC,103,LOS ANGELES CLIPPERS,96
2021-03-31 02:00:00+00:00,ATLANTA HAWKS,110,PHOENIX SUNS,117
2021-03-31 23:00:00+00:00,PORTLAND TRAIL BLAZERS,124,DETROIT PISTONS,101
2021-03-31 23:00:00+00:00,MIAMI HEAT,92,INDIANA PACERS,87
2021-03-31 23:30:00+00:00,DALLAS MAVERICKS,113,BOSTON CELTICS,108
2021-03-31 23:30:00+00:00,HOUSTON ROCKETS,108,BROOKLYN NETS,120
2021-04-01 00:00:00+00:00,UTAH JAZZ,111,MEMPHIS GRIZZLIES,107
2021-04-01 00:00:00+00:00,NEW YORK KNICKS,101,MINNESOTA TIMBERWOLVES,102
2021-04-01 00:00:00+00:00,TORONTO RAPTORS,103,OKLAHOMA CITY THUNDER,113
2021-04-01 00:30:00+00:00,SACRAMENTO KINGS,106,SAN ANTONIO SPURS,120
2021-04-01 02:00:00+00:00,MILWAUKEE BUCKS,112,LOS ANGELES LAKERS,97
2021-04-01 02:00:00+00:00,CHICAGO BULLS,116,PHOENIX SUNS,121
2021-04-01 23:00:00+00:00,PHILADELPHIA 76ERS,114,CLEVELAND CAVALIERS,94
2021-04-01 23:00:00+00:00,WASHINGTON WIZARDS,91,DETROIT PISTONS,120
2021-04-01 23:30:00+00:00,CHARLOTTE HORNETS,89,BROOKLYN NETS,111
2021-04-02 00:00:00+00:00,GOLDEN STATE WARRIORS,109,MIAMI HEAT,116
2021-04-02 00:00:00+00:00,ORLANDO MAGIC,115,NEW ORLEANS PELICANS,110
2021-04-02 00:30:00+00:00,ATLANTA HAWKS,134,SAN ANTONIO SPURS,129
2021-04-02 02:00:00+00:00,DENVER NUGGETS,101,LOS ANGELES CLIPPERS,94
2021-04-02 23:00:00+00:00,GOLDEN STATE WARRIORS,77,TORONTO RAPTORS,130
2021-04-02 23:30:00+00:00,HOUSTON ROCKETS,102,BOSTON CELTICS,118
2021-04-02 23:30:00+00:00,DALLAS MAVERICKS,99,NEW YORK KNICKS,86
2021-04-03 00:00:00+00:00,CHARLOTTE HORNETS,114,INDIANA PACERS,97
2021-04-03 00:00:00+00:00,MINNESOTA TIMBERWOLVES,108,MEMPHIS GRIZZLIES,120
2021-04-03 01:00:00+00:00,ATLANTA HAWKS,126,NEW ORLEANS PELICANS,103
2021-04-03 01:00:00+00:00,CHICAGO BULLS,106,UTAH JAZZ,113
2021-04-03 02:00:00+00:00,OKLAHOMA CITY THUNDER,103,PHOENIX SUNS,140
2021-04-03 02:00:00+00:00,MILWAUKEE BUCKS,127,PORTLAND TRAIL BLAZERS,109
2021-04-03 02:00:00+00:00,LOS ANGELES LAKERS,115,SACRAMENTO KINGS,94
2021-04-03 23:00:00+00:00,DALLAS MAVERICKS,109,WASHINGTON WIZARDS,87
2021-04-04 00:00:00+00:00,NEW YORK KNICKS,125,DETROIT PISTONS,81
2021-04-04 00:00:00+00:00,CLEVELAND CAVALIERS,101,MIAMI HEAT,115
2021-04-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,113,PHILADELPHIA 76ERS,122
2021-04-04 01:00:00+00:00,INDIANA PACERS,139,SAN ANTONIO SPURS,133
2021-04-04 01:00:00+00:00,ORLANDO MAGIC,91,UTAH JAZZ,137
2021-04-04 02:00:00+00:00,OKLAHOMA CITY THUNDER,85,PORTLAND TRAIL BLAZERS,133
2021-04-04 02:00:00+00:00,MILWAUKEE BUCKS,129,SACRAMENTO KINGS,128
2021-04-04 18:00:00+00:00,BROOKLYN NETS,107,CHICAGO BULLS,115
2021-04-04 19:30:00+00:00,LOS ANGELES LAKERS,86,LOS ANGELES CLIPPERS,104
2021-04-04 22:00:00+00:00,CHARLOTTE HORNETS,86,BOSTON CELTICS,116
2021-04-04 23:00:00+00:00,MEMPHIS GRIZZLIES,116,PHILADELPHIA 76ERS,100
2021-04-04 23:30:00+00:00,GOLDEN STATE WARRIORS,111,ATLANTA HAWKS,117
2021-04-05 00:00:00+00:00,NEW ORLEANS PELICANS,122,HOUSTON ROCKETS,115
2021-04-05 02:00:00+00:00,ORLANDO MAGIC,109,DENVER NUGGETS,119
2021-04-05 23:00:00+00:00,NEW YORK KNICKS,112,BROOKLYN NETS,114
2021-04-05 23:00:00+00:00,UTAH JAZZ,103,DALLAS MAVERICKS,111
2021-04-05 23:00:00+00:00,SACRAMENTO KINGS,106,MINNESOTA TIMBERWOLVES,116
2021-04-05 23:00:00+00:00,DETROIT PISTONS,132,OKLAHOMA CITY THUNDER,108
2021-04-05 23:00:00+00:00,CLEVELAND CAVALIERS,125,SAN ANTONIO SPURS,101
2021-04-05 23:00:00+00:00,WASHINGTON WIZARDS,101,TORONTO RAPTORS,103
2021-04-06 00:00:00+00:00,PHOENIX SUNS,133,HOUSTON ROCKETS,130
2021-04-06 23:00:00+00:00,CHICAGO BULLS,113,INDIANA PACERS,97
2021-04-06 23:30:00+00:00,NEW ORLEANS PELICANS,107,ATLANTA HAWKS,123
2021-04-06 23:30:00+00:00,PHILADELPHIA 76ERS,106,BOSTON CELTICS,96
2021-04-06 23:30:00+00:00,LOS ANGELES LAKERS,110,TORONTO RAPTORS,101
2021-04-07 00:00:00+00:00,MEMPHIS GRIZZLIES,124,MIAMI HEAT,112
2021-04-07 01:00:00+00:00,DETROIT PISTONS,119,DENVER NUGGETS,134
2021-04-07 02:00:00+00:00,MILWAUKEE BUCKS,121,GOLDEN STATE WARRIORS,122
2021-04-07 02:00:00+00:00,PORTLAND TRAIL BLAZERS,116,LOS ANGELES CLIPPERS,133
2021-04-07 23:00:00+00:00,MINNESOTA TIMBERWOLVES,137,INDIANA PACERS,141
2021-04-07 23:00:00+00:00,WASHINGTON WIZARDS,131,ORLANDO MAGIC,116
2021-04-07 23:30:00+00:00,NEW YORK KNICKS,99,BOSTON CELTICS,101
2021-04-07 23:30:00+00:00,NEW ORLEANS PELICANS,111,BROOKLYN NETS,139
2021-04-08 00:00:00+00:00,MEMPHIS GRIZZLIES,131,ATLANTA HAWKS,113
2021-04-08 00:00:00+00:00,DALLAS MAVERICKS,93,HOUSTON ROCKETS,102
2021-04-08 00:00:00+00:00,CHARLOTTE HORNETS,113,OKLAHOMA CITY THUNDER,102
2021-04-08 01:00:00+00:00,SAN ANTONIO SPURS,96,DENVER NUGGETS,106
2021-04-08 02:00:00+00:00,UTAH JAZZ,113,PHOENIX SUNS,117
2021-04-08 23:30:00+00:00,LOS ANGELES LAKERS,104,MIAMI HEAT,110
2021-04-08 23:30:00+00:00,CHICAGO BULLS,122,TORONTO RAPTORS,113
2021-04-09 00:00:00+00:00,CLEVELAND CAVALIERS,129,OKLAHOMA CITY THUNDER,102
2021-04-09 01:00:00+00:00,MILWAUKEE BUCKS,101,DALLAS MAVERICKS,116
2021-04-09 02:00:00+00:00,PHOENIX SUNS,103,LOS ANGELES CLIPPERS,113
2021-04-09 02:00:00+00:00,DETROIT PISTONS,113,SACRAMENTO KINGS,101
2021-04-09 02:00:00+00:00,PORTLAND TRAIL BLAZERS,103,UTAH JAZZ,122
2021-04-09 23:00:00+00:00,INDIANA PACERS,111,ORLANDO MAGIC,106
2021-04-09 23:30:00+00:00,MINNESOTA TIMBERWOLVES,136,BOSTON CELTICS,145
2021-04-09 23:30:00+00:00,MEMPHIS GRIZZLIES,129,NEW YORK KNICKS,133
2021-04-10 00:00:00+00:00,CHICAGO BULLS,108,ATLANTA HAWKS,120
2021-04-10 00:00:00+00:00,PHILADELPHIA 76ERS,94,NEW ORLEANS PELICANS,101
2021-04-10 01:00:00+00:00,SAN ANTONIO SPURS,119,DENVER NUGGETS,121
2021-04-10 01:00:00+00:00,CHARLOTTE HORNETS,127,MILWAUKEE BUCKS,119
2021-04-10 02:00:00+00:00,WASHINGTON WIZARDS,110,GOLDEN STATE WARRIORS,107
2021-04-10 02:00:00+00:00,HOUSTON ROCKETS,109,LOS ANGELES CLIPPERS,126
2021-04-10 23:30:00+00:00,TORONTO RAPTORS,135,CLEVELAND CAVALIERS,115
2021-04-11 00:30:00+00:00,LOS ANGELES LAKERS,126,BROOKLYN NETS,101
2021-04-11 01:00:00+00:00,PHILADELPHIA 76ERS,117,OKLAHOMA CITY THUNDER,93
2021-04-11 01:00:00+00:00,SACRAMENTO KINGS,112,UTAH JAZZ,128
2021-04-11 02:00:00+00:00,HOUSTON ROCKETS,109,GOLDEN STATE WARRIORS,125
2021-04-11 02:00:00+00:00,WASHINGTON WIZARDS,106,PHOENIX SUNS,134
2021-04-11 02:00:00+00:00,DETROIT PISTONS,103,PORTLAND TRAIL BLAZERS,118
2021-04-11 17:00:00+00:00,ATLANTA HAWKS,105,CHARLOTTE HORNETS,101
2021-04-11 19:00:00+00:00,BOSTON CELTICS,105,DENVER NUGGETS,87
2021-04-11 23:00:00+00:00,NEW ORLEANS PELICANS,116,CLEVELAND CAVALIERS,109
2021-04-11 23:00:00+00:00,MILWAUKEE BUCKS,124,ORLANDO MAGIC,87
2021-04-12 00:00:00+00:00,SAN ANTONIO SPURS,119,DALLAS MAVERICKS,117
2021-04-12 00:00:00+00:00,INDIANA PACERS,132,MEMPHIS GRIZZLIES,125
2021-04-12 00:00:00+00:00,CHICAGO BULLS,117,MINNESOTA TIMBERWOLVES,121
2021-04-12 00:00:00+00:00,TORONTO RAPTORS,96,NEW YORK KNICKS,102
2021-04-12 02:00:00+00:00,DETROIT PISTONS,124,LOS ANGELES CLIPPERS,131
2021-04-12 02:00:00+00:00,MIAMI HEAT,107,PORTLAND TRAIL BLAZERS,98
2021-04-12 23:30:00+00:00,PHILADELPHIA 76ERS,113,DALLAS MAVERICKS,95
2021-04-12 23:30:00+00:00,LOS ANGELES LAKERS,96,NEW YORK KNICKS,111
2021-04-13 00:00:00+00:00,SAN ANTONIO SPURS,120,ORLANDO MAGIC,97
2021-04-13 01:00:00+00:00,CHICAGO BULLS,90,MEMPHIS GRIZZLIES,101
2021-04-13 01:00:00+00:00,SACRAMENTO KINGS,110,NEW ORLEANS PELICANS,117
2021-04-13 01:00:00+00:00,WASHINGTON WIZARDS,125,UTAH JAZZ,121
2021-04-13 02:00:00+00:00,DENVER NUGGETS,107,GOLDEN STATE WARRIORS,116
2021-04-13 02:00:00+00:00,HOUSTON ROCKETS,120,PHOENIX SUNS,126
2021-04-13 20:00:00+00:00,BROOKLYN NETS,127,MINNESOTA TIMBERWOLVES,97
2021-04-13 23:30:00+00:00,LOS ANGELES CLIPPERS,126,INDIANA PACERS,115
2021-04-13 23:30:00+00:00,ATLANTA HAWKS,108,TORONTO RAPTORS,103
2021-04-14 00:00:00+00:00,LOS ANGELES LAKERS,101,CHARLOTTE HORNETS,93
2021-04-14 01:00:00+00:00,OKLAHOMA CITY THUNDER,96,UTAH JAZZ,106
2021-04-14 02:00:00+00:00,MIAMI HEAT,86,PHOENIX SUNS,106
2021-04-14 02:00:00+00:00,BOSTON CELTICS,116,PORTLAND TRAIL BLAZERS,115
2021-04-14 20:30:00+00:00,MILWAUKEE BUCKS,130,MINNESOTA TIMBERWOLVES,105
2021-04-14 23:00:00+00:00,CLEVELAND CAVALIERS,103,CHARLOTTE HORNETS,90
2021-04-14 23:00:00+00:00,BROOKLYN NETS,117,PHILADELPHIA 76ERS,123
